name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
OperatingCashFlow,"570,535,000","468,915,000","509,450,000","423,817,000","364,916,000","260,350,000","223,052,000","225,644,000","210,268,000","146,772,000","175,034,000","136,120,000","129,746,000","136,156,000","105,780,000","151,633,000","159,150,000","179,163,000","199,042,000","214,082,000","199,149,000","174,574,000","103,120,000","70,539,000","36,652,000","42,484,000","41,300,000","26,100,000","23,900,000","13,100,000","17,700,000","5,700,000","4,500,000","3,800,000","3,500,000"
	CashFlowFromContinuingOperatingActivities,"570,535,000","468,915,000","509,450,000","423,817,000","364,916,000","260,350,000","223,052,000","225,644,000","210,268,000","146,772,000","175,034,000","136,120,000","129,746,000","136,156,000","105,780,000","151,633,000","159,150,000","179,163,000","199,042,000","214,082,000","199,149,000","174,574,000","103,120,000","70,539,000","36,652,000","42,484,000","41,300,000","26,100,000","23,900,000","13,100,000","17,700,000","5,700,000","4,500,000","3,800,000","3,500,000"
		NetIncomeFromContinuingOperations,"478,544,000","429,375,000","373,541,000","392,084,000","236,411,000","192,124,000","126,482,000","133,414,000","109,448,000","86,502,000","94,879,000","90,095,000","92,004,000","71,562,000","64,457,000","65,102,000","83,952,000","104,650,000","103,486,000","134,548,000","102,788,000","107,157,000","17,884,000","46,112,000","27,631,000","29,980,000","24,300,000","20,700,000","17,400,000","12,800,000","10,000,000","5,300,000","3,900,000","2,800,000","1,600,000"
		OperatingGainsLosses,"-6,394,000","-4,302,000","9,462,000","-104,375,000","3,178,000","888,000","-11,218,000","14,000","6,000","2,210,000","-10,000","351,000","63,000","169,000","694,000","3,108,000","6,095,000","-848,000","70,000","16,893,000","20,113,000","29,345,000","55,471,000","9,393,000","5,579,000","1,057,000","500,000","2,600,000","2,400,000","100,000","1,400,000",,"-200,000",,
			GainLossOnSaleOfBusiness,,,,"-100,139,000","0","0",,,,,,,,"0",,"0","6,952,000",,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"420,000","547,000","193,000","333,000","5,249,000","127,000","231,000","14,000","6,000","2,210,000","-10,000","351,000","63,000","169,000","694,000","3,108,000","39,000",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-6,814,000","-2,908,000","9,269,000","-4,569,000","-2,071,000","761,000","-1,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"0",,,,"0","0","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"13,008,000","14,638,000","20,465,000","25,592,000","30,367,000","31,612,000","30,182,000","36,214,000","31,633,000","33,889,000","32,632,000","33,214,000","21,549,000","24,197,000","30,918,000","38,419,000","39,494,000","49,126,000","48,695,000","54,444,000","49,887,000","53,617,000","32,913,000","25,074,000","21,461,000","17,431,000","14,900,000","11,800,000","7,900,000","6,200,000","4,900,000","4,500,000","1,400,000","1,100,000","1,300,000"
			DepreciationAndAmortization,"13,008,000","14,638,000","20,465,000","25,592,000","30,367,000","31,612,000","30,182,000","36,214,000","31,633,000","33,889,000","32,632,000","33,214,000","21,549,000","24,197,000","30,918,000","38,419,000","39,494,000","49,126,000","48,695,000","54,444,000","49,887,000","53,617,000","32,913,000","25,074,000","21,461,000","17,431,000","14,900,000","11,800,000","7,900,000","6,200,000","4,900,000","4,500,000","1,400,000","1,100,000","1,300,000"
				Depreciation,,,,,,,,,,,,,,,,,,"50,224,000","48,805,000","51,517,000","46,881,000","44,935,000","30,985,000",,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,"-1,098,000","-110,000","2,927,000","3,006,000","8,682,000","1,928,000",,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,"-1,098,000","-110,000","2,927,000","3,006,000","8,682,000","1,928,000",,,,,,,,,,,,
		DeferredTax,"-28,596,000","-47,378,000","7,816,000","-5,955,000","-8,639,000","7,701,000","10,584,000","-6,248,000","-1,823,000","6,596,000","-9,991,000","6,558,000","-1,042,000","-1,347,000","2,044,000","-5,031,000","-23,095,000","3,800,000","1,125,000","13,279,000","11,911,000","2,442,000","5,315,000","2,428,000","-2,487,000","-134,000","-3,800,000","-2,800,000","100,000","-1,700,000","-1,800,000","-1,500,000","-300,000","-1,100,000","-1,000,000"
			DeferredIncomeTax,"-28,596,000","-47,378,000","7,816,000","-5,955,000","-8,639,000","7,701,000","10,584,000","-6,248,000","-1,823,000","6,596,000","-9,991,000","6,558,000","-1,042,000","-1,347,000","2,044,000","-5,031,000","-23,095,000","3,800,000","1,125,000","13,279,000","11,911,000","2,442,000","5,315,000","2,428,000","-2,487,000","-134,000","-3,800,000","-2,800,000","100,000","-1,700,000","-1,800,000","-1,500,000","-300,000","-1,100,000","-1,000,000"
		AmortizationOfSecurities,,,,,,,,,,"0","0","8,000","221,000","554,000","2,174,000","1,057,000","579,000",,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"28,016,000",,"0","0","28,016,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,625,000","1,475,000","2,800,000","652,000","3,199,000","518,000","623,000","1,640,000","2,011,000","0","1,485,000","327,000","-122,000","-583,000","-118,000","499,000",,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"143,554,000","123,847,000","115,355,000","112,457,000","93,681,000","82,973,000","74,814,000","61,222,000","55,509,000","45,308,000","36,362,000","25,850,000","21,229,000","15,500,000","17,305,000","19,935,000","27,981,000",,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,"-25,037,000","-13,795,000","-6,808,000","-6,362,000","-8,079,000","-1,664,000","-1,158,000","-9,825,000","-3,717,000",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"13,179,000","14,708,000","15,922,000","16,102,000","20,011,000",,,,,,,,,"71,562,000",,"499,000","3,414,000","45,294,000","47,762,000",,,,,"1,334,000","376,000","223,000",,,"-100,000","-100,000",,"1,100,000","-100,000",,
		ChangeInWorkingCapital,"-44,385,000","-63,448,000","-35,911,000","-12,740,000","-41,308,000","-55,466,000","-8,415,000","-612,000","13,484,000","-27,733,000","26,485,000","-13,921,000","3,923,000","27,768,000","-10,536,000","38,369,000","24,447,000","-22,859,000","-2,096,000","-5,082,000","14,450,000","-17,987,000","-8,463,000","-13,802,000","-15,908,000","-6,073,000","5,400,000","-6,200,000","-3,800,000","-4,200,000","3,200,000","-3,700,000","-200,000","1,000,000","1,600,000"
			ChangeInReceivables,"-52,795,000","-70,117,000","-31,557,000","24,496,000","-59,889,000","-36,176,000","-8,266,000","2,858,000","-18,225,000","-4,602,000","-13,649,000","1,286,000","-26,490,000","8,571,000","-11,561,000","31,316,000","20,153,000","-15,837,000","-9,686,000","-7,527,000","11,294,000","-14,104,000","-4,111,000","-11,932,000","-5,430,000","-1,831,000","-2,700,000","-15,700,000","-6,400,000","-10,500,000","-1,100,000","-6,300,000","-3,800,000","-1,300,000",
				ChangesInAccountReceivables,"-52,795,000","-70,117,000","-31,557,000","24,496,000","-59,889,000","-36,176,000","-8,266,000","2,858,000","-18,225,000","-4,602,000","-13,649,000","1,286,000","-26,490,000","8,571,000","-11,561,000","31,316,000","20,153,000",,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,900,000","-3,800,000",,,,,,,,"100,000"
			ChangeInPrepaidAssets,"-24,671,000","-11,904,000","7,368,000","-5,722,000","-960,000","-55,507,000","-9,790,000","-9,863,000","12,848,000","-15,462,000","-1,754,000","-822,000","802,000","2,060,000","315,000","36,000","1,766,000","-3,400,000","4,489,000","-2,485,000","5,320,000","2,149,000",,"-7,149,000","1,857,000","-2,407,000",,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"5,730,000","2,236,000","-2,802,000","-2,354,000","1,059,000","1,885,000","843,000","-2,027,000","564,000","-3,672,000","3,174,000","-590,000","6,810,000","-1,749,000","-317,000","-2,519,000","-14,932,000","1,584,000","126,000","-1,773,000","-5,305,000","5,238,000","114,000","1,182,000","-1,707,000","-2,883,000","10,200,000","300,000","2,900,000","800,000","-200,000","1,500,000","2,300,000",,"-100,000"
				ChangeInPayable,"5,730,000","2,236,000","-2,802,000","-2,354,000","1,059,000","1,885,000","843,000","-2,027,000","564,000","-3,672,000","3,174,000","-590,000","6,810,000","-1,749,000","-317,000","-2,519,000","-1,569,000",,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"5,730,000","2,236,000","-2,802,000","-2,354,000","1,059,000","1,885,000","843,000","-2,027,000","564,000","-3,672,000","3,174,000","-590,000","6,810,000","-1,749,000","-317,000","-2,519,000","-1,569,000",,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,"-976,000","-13,363,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,"4,084,000",,"2,232,000","-2,400,000","-4,500,000","3,500,000","-3,200,000","-1,900,000",,"-100,000","-500,000","100,000",
			ChangeInOtherCurrentLiabilities,"-5,357,000","-7,057,000","-28,830,000","-20,502,000","693,000","1,463,000","6,246,000","-81,000","-4,282,000","4,113,000","15,566,000","1,823,000","1,455,000","18,727,000","-3,290,000","7,298,000","3,427,000","4,286,000","-4,711,000","6,703,000","3,141,000","-11,270,000","-8,550,000","4,097,000","-10,628,000","1,048,000","6,200,000","5,700,000","2,900,000","7,400,000","4,500,000","1,200,000","1,800,000","2,200,000","1,600,000"
			ChangeInOtherWorkingCapital,"32,708,000","23,394,000","19,910,000","-8,658,000","17,789,000","32,869,000","2,552,000","8,501,000","22,579,000","-8,110,000","23,148,000","-15,618,000","21,346,000","159,000","4,317,000","9,536,000","14,033,000","-9,492,000","7,686,000",,,,,,,,,,,,,,,,
InvestingCashFlow,"-23,414,000","-15,954,000","-5,671,000","137,850,000","-24,583,000","-42,760,000","-14,119,000","-20,605,000","-27,615,000","-81,916,000","-19,843,000","-34,971,000","-65,670,000","-51,701,000","110,637,000","-81,947,000","-31,119,000","37,438,000","-17,027,000","-2,901,000","7,418,000","-243,544,000","92,503,000","-98,121,000","-27,580,000","-25,488,000","-41,500,000","-23,500,000","-21,200,000","-15,200,000","-11,200,000","-6,300,000","-4,300,000","-1,500,000","-4,200,000"
	CashFlowFromContinuingInvestingActivities,"-23,414,000","-15,954,000","-5,671,000","137,850,000","-24,583,000","-42,760,000","-14,119,000","-20,605,000","-27,615,000","-81,916,000","-19,843,000","-34,971,000","-65,670,000","-51,701,000","110,637,000","-81,947,000","-31,119,000","37,438,000","-17,027,000","-2,901,000","7,418,000","-243,544,000","92,503,000","-98,121,000","-27,580,000","-25,488,000","-41,500,000","-23,500,000","-21,200,000","-15,200,000","-11,200,000","-6,300,000","-4,300,000","-1,500,000","-4,200,000"
		NetPPEPurchaseAndSale,"-8,198,000","-4,237,000","-6,029,000","-7,569,000","-21,989,000","-23,981,000","-31,299,000","-19,828,000","-21,969,000","-24,999,000","-12,590,000","-24,147,000","-25,483,000","-14,020,000","-15,221,000","-9,958,000","-21,253,000","-6,411,000","-31,409,000","-15,664,000","-20,504,000","-14,750,000","-23,386,000","-24,004,000","-22,595,000","-16,799,000","-15,700,000","-21,400,000","-13,500,000","-10,900,000","-5,300,000","-4,500,000","-6,200,000","15,600,000","-900,000"
			PurchaseOfPPE,"-8,198,000","-4,237,000","-6,029,000","-7,569,000","-21,989,000","-23,981,000","-31,299,000","-19,828,000","-21,969,000","-24,999,000","-12,590,000","-24,147,000","-25,483,000","-14,020,000","-17,453,000","-13,958,000","-22,780,000","-22,735,000","-31,409,000","-16,414,000","-23,204,000","-18,312,000","-23,386,000","-24,004,000","-22,595,000","-16,799,000","-15,700,000","-21,700,000","-13,500,000","-10,900,000","-5,300,000","-5,700,000","-6,200,000","-1,000,000","-1,000,000"
			SaleOfPPE,,,,,,,,,,,,,"0","0","2,232,000","4,000,000","1,527,000","16,324,000",,"750,000","2,700,000","3,562,000",,,,,,"300,000",,,,"1,200,000",,"16,600,000","100,000"
		NetBusinessPurchaseAndSale,"0","0","0","-210,000","0","-15,855,000","20,000,000","0","-5,646,000","-56,917,000","-7,253,000","-32,824,000","-123,779,000","140,000","0","0","-17,755,000",,,"-41,312,000","-284,731,000","-48,620,000",,,,"-1,454,000",,,,,,,,,
			PurchaseOfBusiness,"0","0","0","-210,000","0","-15,855,000","0","0","-5,683,000","-56,992,000","-7,253,000","-32,874,000","-123,631,000","0","0",,"-33,336,000",,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,"147,431,000","0","0",,,,,,,,,"0","0","15,581,000",,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-3,918,000","-5,591,000","-1,900,000","-1,802,000","-2,649,000","-2,924,000","-2,820,000","-777,000","0","0","0","22,000,000","83,592,000","-37,821,000","125,858,000","-73,289,000","7,889,000","43,849,000","13,882,000","32,003,000","313,119,000","-179,674,000","-24,610,000","-74,117,000","-4,985,000","-7,235,000","-22,500,000","-2,100,000","-4,900,000","-2,100,000","-5,900,000","2,800,000","2,600,000","-16,500,000","-2,700,000"
			PurchaseOfInvestment,"-19,836,000","-10,623,000","-9,963,000","-9,039,000","-6,119,000","-6,404,000","-6,050,000","-777,000","0",,"0","0","-48,067,000","-144,224,000","-71,749,000","-197,274,000","-161,803,000","-191,164,000","-176,251,000","-241,273,000","-738,241,000","-642,292,000","-189,858,000","-125,169,000","-14,432,000","-80,319,000","-33,500,000","-9,700,000","-10,800,000","-9,200,000","-15,800,000","-2,200,000","-10,200,000","-16,500,000","-10,700,000"
			SaleOfInvestment,"15,918,000","5,032,000","8,063,000","7,237,000","3,470,000","3,480,000","3,230,000","0","0","0","0","22,000,000","131,659,000","106,403,000","197,607,000","123,985,000","169,692,000","235,013,000","190,133,000","273,276,000","1,051,360,000","462,618,000","165,248,000","51,052,000","9,447,000","73,084,000","11,000,000","7,600,000","5,900,000","7,100,000","9,900,000","5,000,000","12,800,000",,"8,000,000"
		DividendsReceivedCFI,"55,000",,"0","-210,000","55,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"55,000","-6,126,000","2,258,000","147,431,000",,,,,,,,,,"140,000",,"1,300,000",,,"500,000","22,072,000","-466,000","-500,000","140,499,000",,,"100,000","-3,300,000",,"-2,800,000","-2,200,000",,"-4,600,000","-700,000","-600,000","-600,000"
FinancingCashFlow,"-548,746,000","-455,001,000","-547,165,000","-523,571,000","-289,424,000","-200,047,000","-218,627,000","-180,625,000","-190,015,000","-72,430,000","-130,391,000","-86,634,000","-128,453,000","-94,021,000","-248,473,000","-18,818,000","-90,955,000","-198,705,000","-190,293,000","-261,986,000","-206,448,000","131,994,000","-123,397,000","12,684,000","9,719,000","-10,523,000","1,200,000","-900,000","-500,000","-700,000","-800,000","-400,000","400,000","-200,000","-300,000"
	CashFlowFromContinuingFinancingActivities,"-548,746,000","-455,001,000","-547,165,000","-523,571,000","-289,424,000","-200,047,000","-218,627,000","-180,625,000","-190,015,000","-72,430,000","-130,391,000","-86,634,000","-128,453,000","-94,021,000","-248,473,000","-18,818,000","-90,955,000","-198,705,000","-190,293,000","-261,986,000","-206,448,000","131,994,000","-123,397,000","12,684,000","9,719,000","-10,523,000","1,200,000","-900,000","-500,000","-700,000","-800,000","-400,000","400,000","-200,000","-300,000"
		NetIssuancePaymentsOfDebt,"186,689,000","5,000,000","600,750,000","422,824,000","13,284,000","59,055,000","165,000,000","34,000,000","-37,000,000","62,000,000","76,000,000","-37,676,000","-13,466,000","-8,000,000","-50,000,000","0","9,933,000","160,963,000",,,"-153,938,000","391,523,000",,"-364,000","-429,000","-413,000","-400,000","-400,000","-400,000","-500,000","-500,000","-400,000",,"200,000","300,000"
			NetLongTermDebtIssuance,"3,689,000","5,000,000","600,750,000","422,824,000","13,284,000","59,055,000","165,000,000","34,000,000","-37,000,000","62,000,000","76,000,000","-37,676,000","-13,466,000","-8,000,000","-50,000,000","0","184,933,000",,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,"407,000,000","1,589,000,000","682,000,000","613,000,000","229,000,000","827,000,000","190,000,000","122,000,000","249,000,000","145,000,000","30,000,000","0","0","245,000,000","0","575,000,000",,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-403,311,000","-402,000,000","-988,250,000","-259,176,000","-599,716,000","-169,945,000","-662,000,000","-156,000,000","-159,000,000","-187,000,000","-69,000,000","-67,676,000","-13,466,000","-8,000,000","-295,000,000","0","-390,067,000",,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,"423,000,000","-250,000,000","88,000,000","-104,000,000","106,000,000","23,000,000","133,000,000","84,000,000","11,324,000","-5,466,000","0","-295,000,000","0","-175,000,000",,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,"682,000,000","263,000,000","229,000,000","427,000,000","190,000,000","122,000,000","249,000,000","145,000,000","30,000,000","0","0",,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,"-259,000,000","-513,000,000","-141,000,000","-531,000,000","-84,000,000","-99,000,000","-116,000,000","-61,000,000","-18,676,000","-5,466,000","0","-295,000,000","0","-175,000,000",,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-618,539,000","-405,526,000","-1,104,180,000","-874,179,000","-235,223,000","-228,894,000","-342,596,000","-187,629,000","-138,399,000","-130,719,000","-217,039,000","-82,752,000","-191,056,000","-91,422,000","-196,119,000","-15,211,000","-96,856,000","-367,001,000","-192,287,000","-256,670,000","-47,599,000","-255,672,000","-120,675,000","14,419,000","11,288,000","-8,982,000","2,700,000","500,000","900,000","500,000","600,000","900,000","700,000","200,000",
			CommonStockIssuance,"42,258,000",,,,,,,,,,,,,"7,613,000","1,410,000","3,289,000","19,786,000","84,087,000","64,200,000","71,867,000","53,526,000","75,966,000","23,676,000","34,283,000","11,329,000","3,250,000","2,800,000","1,000,000","900,000","500,000","600,000","900,000","700,000","200,000",
			CommonStockPayments,"-618,539,000","-405,526,000","-1,104,180,000","-874,179,000","-235,223,000","-228,894,000","-342,596,000","-187,629,000","-138,399,000","-130,719,000","-217,039,000","-82,752,000","-191,056,000","-91,422,000","-196,119,000","-18,500,000","-116,642,000","-451,088,000","-256,487,000","-328,537,000","-101,125,000","-331,638,000","-144,351,000","-19,864,000","-41,000","-12,232,000","-100,000","-500,000",,"-100,000",,,,,
		CashDividendsPaid,,,,,,"0","0","-1,238,000","-2,489,000","-2,508,000","-2,714,000","-2,824,000","-2,803,000","-3,140,000","-3,579,000","-3,887,000","-3,897,000","-4,432,000","-5,100,000","-5,316,000","-4,669,000","-3,857,000","-2,582,000","-1,322,000","-1,140,000","-1,128,000","-1,100,000","-1,000,000","-1,000,000","-700,000","-800,000","-800,000","-800,000","-500,000","-500,000"
			CommonStockDividendPaid,,,,,,"0","0","-1,238,000","-2,489,000","-2,508,000","-2,714,000","-2,824,000","-2,803,000","-3,140,000","-3,579,000",,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"22,263,000","22,198,000","16,026,000","20,881,000","42,258,000","22,788,000","11,023,000","14,474,000","17,828,000","18,258,000","18,851,000","40,107,000","70,793,000","7,613,000","1,410,000",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-139,159,000","-76,673,000","-59,761,000","-93,097,000","-109,743,000","-52,996,000","-52,054,000","-40,232,000","-29,955,000","-19,461,000","-5,489,000","-3,489,000","8,079,000","928,000","-185,000","280,000","-135,000","11,765,000","7,094,000",,"-242,000",,"-140,000","-49,000",,"-100,000",,,,,"-100,000","-100,000","500,000","-100,000","-100,000"
EndCashPosition,"161,397,000","136,778,000","133,202,000","195,354,000","157,394,000","106,426,000","90,023,000","105,618,000","75,926,000","86,120,000","105,075,000","83,178,000","71,609,000","135,752,000","146,199,000","178,157,000","129,678,000","95,284,000","75,154,000","82,880,000","134,070,000","133,383,000","96,834,000","24,608,000","39,506,000","20,715,000","14,200,000","0","0","0","0","0","0","0","0"
	ChangesInCash,"-1,625,000","-2,040,000","-43,386,000","38,096,000","50,909,000","17,543,000","-9,694,000","24,414,000","-7,362,000","-7,574,000","24,800,000","14,515,000","-64,377,000","-9,566,000","-32,056,000","50,868,000","37,076,000","17,896,000","-8,278,000","-50,805,000","119,000","63,024,000","72,226,000","-14,898,000","18,791,000","6,473,000","1,000,000","1,700,000","2,200,000","-2,800,000","5,700,000","-1,000,000","600,000","2,100,000","-1,000,000"
	EffectOfExchangeRateChanges,"-5,354,000","5,616,000","-18,766,000","-136,000","59,000","-1,140,000","-5,901,000","5,278,000","-2,832,000","-11,381,000","-2,903,000","-2,946,000","234,000","-881,000","98,000","-2,389,000","-2,682,000","2,234,000","552,000","-385,000","568,000",,,,,,,,,,,,,,
	BeginningCashPosition,"163,022,000","133,202,000","195,354,000","157,394,000","106,426,000","90,023,000","105,618,000","75,926,000","86,120,000","105,075,000","83,178,000","71,609,000","135,752,000","146,199,000","178,157,000","129,678,000","95,284,000","75,154,000","82,880,000","134,070,000","133,383,000","70,359,000","24,608,000","39,506,000","20,715,000","14,242,000","13,200,000","11,500,000","9,200,000","11,900,000","5,200,000","6,100,000","5,400,000","3,300,000","4,200,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,200,000","-11,400,000","-9,100,000","-10,900,000","-5,100,000","-6,000,000","-5,400,000","-3,200,000"
IncomeTaxPaidSupplementalData,"142,975,000","152,775,000","65,332,000","71,486,000","10,152,000","18,779,000","13,398,000","31,315,000","10,855,000","33,752,000","22,367,000","24,141,000","36,852,000","11,460,000","26,885,000","28,364,000","20,074,000",,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"102,463,000","96,877,000","57,208,000","37,955,000","37,735,000","39,924,000","26,106,000","26,083,000","26,884,000","30,470,000","28,209,000","31,011,000","31,421,000","31,974,000","21,048,000","26,189,000","13,009,000",,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-19,496,000","-4,237,000","-6,029,000","-7,569,000","-21,989,000","-23,981,000","-31,299,000","-19,828,000","-21,969,000","-24,999,000","-12,590,000","-24,147,000","-25,483,000","-14,020,000","-17,453,000","-13,958,000","-22,780,000","-22,735,000","-31,409,000","-16,414,000","-23,204,000","-18,312,000","-23,386,000","-24,004,000","-22,595,000","-16,799,000","-15,700,000","-21,700,000","-13,500,000","-10,900,000","-5,300,000","-5,700,000","-6,200,000","-1,000,000","-1,000,000"
IssuanceOfCapitalStock,"42,258,000",,,,,,,,,,,,,"7,613,000","1,410,000","3,289,000","19,786,000","84,087,000","64,200,000","71,867,000","53,526,000","75,966,000","23,676,000","34,283,000","11,329,000","3,250,000","2,800,000","1,000,000","900,000","500,000","600,000","900,000","700,000","200,000",
IssuanceOfDebt,"863,000,000","407,000,000","1,589,000,000","682,000,000","613,000,000","229,000,000","827,000,000","190,000,000","122,000,000","249,000,000","145,000,000","30,000,000","0","0","245,000,000","0","575,000,000",,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-676,311,000","-402,000,000","-988,250,000","-259,176,000","-599,716,000","-169,945,000","-662,000,000","-156,000,000","-159,000,000","-187,000,000","-69,000,000","-67,676,000","-13,466,000","-8,000,000","-295,000,000","0","-565,067,000",,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-618,539,000","-405,526,000","-1,104,180,000","-874,179,000","-235,223,000","-228,894,000","-342,596,000","-187,629,000","-138,399,000","-130,719,000","-217,039,000","-82,752,000","-191,056,000","-91,422,000","-196,119,000","-18,500,000","-116,642,000","-451,088,000","-256,487,000","-328,537,000","-101,125,000","-331,638,000","-144,351,000","-19,864,000","-41,000","-12,232,000","-100,000","-500,000",,"-100,000",,,,,
FreeCashFlow,"551,039,000","464,678,000","503,421,000","416,248,000","342,927,000","236,369,000","191,753,000","205,816,000","188,299,000","121,773,000","162,444,000","111,973,000","104,263,000","122,136,000","88,327,000","137,675,000","136,370,000","156,428,000","167,633,000","197,668,000","175,945,000","156,262,000","79,734,000","46,535,000","14,057,000","25,685,000","25,600,000","4,400,000","10,400,000","2,200,000","12,400,000","0","-1,700,000","2,800,000","2,500,000"